車種名,モデル,グレード,支払総額,年式,走行距離,修復歴,ミッション,排気量,取得日時,ソースURL
RC,情報なし,300 Fスポーツ プライムブラック,366万円,2018(H30),4.3万km,なし,フロアMTモード付8AT,2000CC,2025-06-17T12:22:01.201600,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,350 Fスポーツ S/R三眼LEDオレンジキャリパー1オーナー,615万円,2023(R05),0.5万km,なし,フロアMTモード付8AT,3500CC,2025-06-17T12:22:01.202647,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,300h Fスポーツ マークレビンソン ムーンルーフ,591.9万円,2023(R05),1.4万km,なし,フロアMTモード付CVT,2500CC,2025-06-17T12:22:01.203694,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,300 Fスポーツ,451.5万円,2021(R03),3.2万km,なし,フロアMTモード付8AT,2000CC,2025-06-17T12:22:01.204760,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,300 バージョンL,405万円,2019(R01),3.7万km,なし,フロア8AT,2000CC,2025-06-17T12:22:01.205994,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,350 Fスポーツ,330万円,2015(H27),7.1万km,なし,フロアMTモード付8AT,3500CC,2025-06-17T12:22:01.207042,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,300h バージョンL LSS+ ナビ ムーンルーフ エアシート,597.8万円,2023(R05),0.9万km,なし,フロアMTモード付CVT,2500CC,2025-06-17T12:22:01.208594,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,300h Fスポーツ,339万円,2015(H27),3.8万km,なし,フロアMTモード付CVT,2500CC,2025-06-17T12:22:01.209014,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,200t Fスポーツ,298万円,2015(H27),5.3万km,なし,フロア8AT,1990CC,2025-06-17T12:22:01.210058,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,300h Fスポーツ ムーンルーフ　プリクラッシュ　黒革シート,269.2万円,2015(H27),9.2万km,なし,フロアMTモード付CVT,2500CC,2025-06-17T12:22:01.211109,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,300 Fスポーツ CPO認定中古　三眼LEDヒートブルー白本革,636.1万円,2024(R06),694km,なし,フロアMTモード付8AT,2000CC,2025-06-17T12:22:01.212158,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,300h Fスポーツ レーダークルーズコントロール,370.9万円,2018(H30),4.7万km,なし,フロアCVT,2500CC,2025-06-17T12:22:01.213437,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,300 Fスポーツ CPO(認定中古車),515.1万円,2020(R02),2.5万km,なし,フロアMTモード付8AT,2000CC,2025-06-17T12:22:01.214485,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,300h Fスポーツ TRDエアロ&マフラー SDナビ本革サンルーフ,279万円,2016(H28),9.9万km,なし,フロアCVT,2500CC,2025-06-17T12:22:01.216581,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,300h Fスポーツ プライム ブラック ムーンルーフ・バックガイドモニター,398万円,2018(H30),3.9万km,なし,フロアMTモード付CVT,2500CC,2025-06-17T12:22:01.217628,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,350 Fスポーツ 電動シート　オートクルーズコントロール,375.5万円,2016(H28),2万km,なし,フロア8AT,3500CC,2025-06-17T12:22:01.218625,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,300h Fスポーツ AT PS PW　エアB　キーレス　ETC,269万円,2015(H27),8.3万km,あり,フロアCVT,2500CC,2025-06-17T12:22:01.219174,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,300 エモーショナル アッシュ CPO認定中古車 特別仕様車 ムーンルーフ,533.5万円,2021(R03),4.4万km,なし,フロア8AT,2000CC,2025-06-17T12:22:01.220368,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,300h Fスポーツ ワンオーナー　サンルーフ　オレンジキャリ,477.5万円,2019(R01),3.4万km,なし,フロアMTモード付CVT,2500CC,2025-06-17T12:22:01.221415,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,300 Fスポーツ 本革シートヒーター,367.5万円,2018(H30),3.9万km,なし,フロア8AT,2000CC,2025-06-17T12:22:01.222462,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,300h Fスポーツ RSR車高調/赤革/20インチ社外アルミ/,265万円,2014(H26),8.3万km,あり,フロアMTモード付CVT,2500CC,2025-06-17T12:22:01.223655,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,300h Fスポーツ 夏冬タイヤ純正アルミ付き　サンルーフ,458万円,2019(R01),5.7万km,なし,フロアCVT,2500CC,2025-06-17T12:22:01.224705,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,300 Fスポーツ LSS+ SDナビ メモリ-シ-ト エアシ-ト,480万円,2019(R01),4.6万km,なし,フロアMTモード付8AT,2000CC,2025-06-17T12:22:01.225753,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,300 Fスポーツ 認定中古車 三眼フルLEDヘッドランプ,535.6万円,2020(R02),2.1万km,なし,フロアMTモード付8AT,2000CC,2025-06-17T12:22:02.624102,https://www.carsensor.net/usedcar/bLE/s015/index9.html
RC,情報なし,300 Fスポーツ 認定中古車　ブラインドスポットモニター,505.6万円,2020(R02),5.2万km,なし,フロアMTモード付8AT,2000CC,2025-06-17T12:22:02.625195,https://www.carsensor.net/usedcar/bLE/s015/index9.html
RC,情報なし,300h Fスポーツ 3眼ライト　TRDエアロダイナミクスPKG,568.4万円,2020(R02),3.9万km,なし,フロアMTモード付CVT,2500CC,2025-06-17T12:22:02.626236,https://www.carsensor.net/usedcar/bLE/s015/index9.html
RC,情報なし,350 バージョンL サンルーフ　シートエアコン　ナビCD/DVD,291.3万円,2014(H26),7万km,なし,フロア8AT,3500CC,2025-06-17T12:22:02.627279,https://www.carsensor.net/usedcar/bLE/s015/index9.html
RC,情報なし,300h Fスポーツ サンルーフ 三眼LEDヘッドライト BSM,応談,2019(H31),7.9万km,なし,フロアMTモード付CVT,2500CC,2025-06-17T12:22:02.628785,https://www.carsensor.net/usedcar/bLE/s015/index9.html
RC,情報なし,300h Fスポーツ TRDフルエアロ TRD四本出しマフラー BSM,応談,2016(H28),8.4万km,あり,フロアMTモード付CVT,2500CC,2025-06-17T12:22:02.629806,https://www.carsensor.net/usedcar/bLE/s015/index9.html
